"","hpl4_a","hpl4_b","hpl4_c","hpl7_a","hpl7_b","hpl7_c","hpl8_a","hpl8_b","hpl8_c","lpl2_a","lpl2_b","lpl2_c","lpl6_a","lpl6_b","lpl6_c","lpl7_a","lpl7_b","lpl7_c","mpl4_a","mpl4_b","mpl4_c","mpl5_a","mpl5_b","mpl5_c","mpl9_a","mpl9_b","mpl9_c"
"lpl2_a_DN66_c0_g2_i1",1.08837103096931,0,0,0.616983981781688,0,11.4211669201692,3.49156006741772,2.43012476434969,2.92394757413376,204.705176101739,1.92465621117112,29.4955630617572,30.6110142913855,4.59863961207036,8.01526760491414,1.94578233162149,4.61239868105324,1.48630858622031,0,2.57493887542175,0,0,0,0,1.95081856436072,2.78383064642809,0
"lpl2_a_DN95_c0_g1_i4",0,0,4.461729988406,4.99930487600055,0.719518265445721,0,1.15966823222067,0,0,949.600540725909,54.9238699905058,37.994353155344,23.4863897987446,0,6.20979031276811,3.80657882864539,116.104642312002,7.35908998585422,2.08006321461416,2.59407904000004,8.36086930461127,0,0,2.02159415858456,3.4092160444869,4.80936682678828,0
"lpl2_a_DN95_c0_g2_i1",1.08418292560734,0,4.45241610510137,5.6165146453428,0,2.87192503947781,1.16012202154283,0.80808594995621,1.4712178193853,456.929074255857,20.8690040060306,15.9378764092451,3.85286918565737,1.28715907996305,7.09991252763177,1.27184277622437,18.2377167248676,0,0,0,2.78705794208112,0,1.00912868010991,2.02123047014714,6.98910269792407,6.4955254743507,0
"lpl2_a_DN92_c0_g1_i2",0,0,0,0.61680581053762,0,0,0.581973423434372,1.62018063699487,1.46173891180858,115.310053399107,3.85072214864807,4.9162252508839,1.16261007317557,1.31458815046599,4.45331498589423,1.29784272190144,9.22750546234932,0,2.07022830638425,0,11.1510733203887,0,1.00769301723936,1.00900627089604,2.48220302833622,1.39140966043536,0.830215430612609
"lpl2_a_DN92_c0_g1_i3",0,0,0,0,0,0,0.582863848489596,0,0,106.038098775704,5.81333452484568,0,1.16564523412314,1.32713835587664,0.892139623577129,1.30980772040964,2.31952389051285,0,0,0,0,0,0,4.03320621956189,0,0.55289392128793,0
"lpl2_a_DN92_c1_g1_i1",1.08498907332234,0,2.21881904371185,0.622695961912407,0,0,2.32168532888316,0.808466204083039,0.734726023599208,159.251865929576,0,6.13285525992714,1.1571226377291,3.23049535102263,7.10469362005591,2.55324595944921,18.2780120442102,2.9516701542163,1.03870286690877,0,2.78721163744173,0,4.03547770598736,3.03096777711444,2.32505412569537,2.2530894131484,0
"lpl2_a_DN92_c1_g1_i3",0,0,0,0,0,2.85399773260962,0,0,0,35.8109140428087,1.92681258978416,0,0.387650851335256,0.658006085953056,0.890822747923768,1.2991911951444,4.61654030657942,1.48731598191965,0,0,0,0,0,0,0,0,0
"lpl2_a_DN92_c1_g1_i4",0,0,0,0.306102181033811,0,2.84407622902613,1.16657785866992,0,0,18.0506542962113,0,1.23092746934052,0,0.666287069091598,1.78568068753273,0,4.65049387344809,2.99090474787686,0,0,0,0,0,0,0.352121663608806,0,0
"lpl2_a_DN92_c1_g2_i1",0,0,0,0.307466770027849,0,0,0,0,0,89.7882107142113,0,0,0.776256092367342,1.32173017884404,0,0,2.31408104690637,1.49014404999155,0,0,5.57588507652962,0,0,0,1.7680710274161,0.55443894168764,0
"lpl2_a_DN70_c0_g1_i2",0,10.1108207940114,0,0.305705158618481,3.51838259019398,5.68488486778644,0,0,0.727269688680656,42.1835549711029,7.78208145579303,3.69410899606339,0,2.00315872073898,2.67960259025296,7.90399710682647,20.9573805890033,7.48481099142752,0,2.5616901853071,5.57534440850687,0,0,2.01592408065744,0.351677936714638,0.275223657012912,1.65725978093019
"lpl2_a_DN70_c0_g1_i8",1.09164687295061,26.9569467994613,12.9425302307993,1.22236142488914,6.33066042885905,11.3677795640306,0,2.43518284079318,0,647.151703954116,615.12078861509,41.8715935644139,2.7256308203457,20.7069561144637,58.0673893619736,25.0481868895884,782.770447536331,808.572750754513,5.15571795756197,0,0,2.33283111162437,1.00630323122185,2.01588057338319,0.703112994759179,0.825274760591534,2.48573541268184
"lpl2_a_DN27_c0_g1_i11",0,0,4.45524150587524,0,0,5.74505951178963,0,0,1.47155418189376,556.673411956074,17.0657322071564,33.0987445863571,8.85975440719552,0,29.2833721640306,1.90640313457997,116.216574922108,7.36447760439468,0,0,5.57405505139178,0,5.0458884402261,4.0426824360119,0.537827891750357,2.82562771726092,0
"lpl2_a_DN27_c0_g1_i3",2.16868695723244,0,6.67420537640064,8.73300603725494,8.61828022033452,0,6.96159368279501,2.42448534823796,0,1369.51974995575,43.658969219598,33.1048692747064,5.7805592447582,2.57631712349904,0,3.18197761853057,34.2107293784113,4.42156990254682,2.07871551878215,0,33.4450716531815,0.791070902491499,0,64.6756674668844,25.4373978552741,9.59681121590339,0
"lpl2_a_DN27_c1_g1_i1",0,0,0,0,0,0,0,0,0,61.6288690304889,0,0,0,0,1.78130843892292,0,0,0,0,0,0,0,0,1.00901090707908,2.12766621104011,0.834880067476903,0
"lpl2_a_DN39_c0_g1_i6",5.42168800822209,0,8.89915611844491,3.74277640364444,10.0548239614372,5.74263369842049,3.48078107479986,2.42447702341193,1.47087955338168,1775.63378429385,26.5744945408399,50.27018334548,10.4049239025156,5.15248776150737,29.2909242290693,1.2727563035747,27.3681436827121,4.42151597113214,3.11809111750326,2.59140317931984,55.7417632600798,0.791081521754621,2.01815854600732,16.1689508445304,45.8596376468661,11.8551227144715,0.832413399890891
"lpl2_a_DN74_c0_g1_i1",2.17725845905188,0,0,0,0,0,0.582041325478161,2.43048323161733,0,135.257909739988,0,4.91665807255933,1.93808676435373,0.65779699270332,4.45387942596745,0,2.30786101217551,0,0,0,0,0,1.0076395611908,0,0,0.834405042554352,0.830132149187028
"lpl2_a_DN74_c0_g2_i1",2.17267106048118,0,4.41302815752038,0,0,0,0,0,0,203.374380582808,5.73352078409854,6.13768217566597,1.54564881685787,5.20292433339657,5.33450420496069,0,6.87970150616743,10.3598930423715,0,0,0,0,1.00842665442665,0,3.56504759751054,2.8033827185529,0
"lpl2_a_DN42_c0_g1_i12",1.0841836578665,0,6.67860399970203,2.49622378689993,5.02955595598666,5.74384432281215,2.32024535304685,4.84851777559399,3.67804054644619,584.399908114411,9.48593447104333,12.2599102122918,10.0174698055933,1.28716363385422,5.32493765392174,5.7233119362131,38.7552255823895,10.3135757741415,1.03951937229899,0,22.2964646877315,0,0,10.1061497125504,6.09305285747843,3.10654788480237,0
"lpl2_a_DN42_c1_g1_i7",5.41727035725193,6.82453935770714,15.6303212199745,14.6942494436134,25.9185318274393,17.2487048324573,11.0149625141169,11.3083749558373,12.5188713423693,2750.94486814138,104.087941553929,64.9495902109761,45.4190760097407,16.6744126457883,49.6691105520707,12.6756118414436,175.189396395099,33.8362828270673,10.4025459073191,0,69.6727724249111,1.58535325608471,24.2246246596939,91.9897191835197,75.0437879615995,39.9196583259264,1.66573767216119
"lpl2_a_DN91_c1_g1_i1",3.27843688734413,6.7272535737244,34.3334268872305,2.43760482499032,20.3342417355429,22.708823173978,7.01297800279661,0.812393912813887,2.17825312442053,647.76399344892,56.6313696225432,30.8086962702527,2.33847276910889,4.69705472809446,14.2976278766564,5.96021738909117,39.7581027047178,9.00640426723379,15.4466397366797,5.11510042236831,8.36579532219621,7.75758747487192,6.03546196975178,4.03171883001451,1.40249917948676,1.64426178933971,4.14077640348931
"lpl2_a_DN4_c0_g1_i1",5.42217852874281,0,8.89555730249544,8.73082613407512,25.848234461634,22.9674467118336,8.70261062056074,4.84923192610044,3.67666218856679,6700.43287081689,165.196525736543,186.378256677816,8.0937929503541,7.73240170006218,37.2824132271813,6.36668304183909,130.033568708615,14.7413882659505,5.19632203149247,2.59100584773207,33.4452858153594,0,6.05428712278598,119.241825829127,38.6846760696105,11.2868052046479,1.66472507860891
"lpl2_a_DN54_c0_g1_i2",0,0,2.20532544531624,0,0,0,0,0,0,389.140093693419,11.4721788538961,11.0486662825755,0.772961100414084,1.95234730384917,5.3350830495675,0.642752049436239,2.2940595233417,1.48038806441867,0,0,5.57493695173095,0,0,0,4.45486105093586,1.40106370984541,1.66259363005933
"lpl2_a_DN54_c0_g1_i3",0,0,2.20575339929351,0,0,0,0,0.809137506377908,0,418.707287594122,1.91172138247803,6.13798025435752,0.772911874739382,0.650632239346524,7.11316616950316,0,32.1126696063233,1.48024279401175,0,0,2.78746081163734,0,0,1.00979256947866,0.178215305527644,0.280257940729475,0
"lpl2_a_DN31_c0_g1_i14",29.4032849493612,84.5911474252797,237.861964813225,11.7021231686146,53.8764790994102,205.395620565906,79.1806359402005,21.8791068995424,23.3687178459187,266.866722379538,146.600179223543,82.3720777342063,21.7178432354409,86.9953138552665,106.035817742354,124.262523573487,1090.47165928539,357.195159991683,48.6240869801652,82.3135625960696,156.118883601366,48.5214835366906,41.3077277135392,32.2815012332758,4.42654799534771,15.8328202184545,33.1969536294523
"lpl2_a_DN31_c0_g1_i15",36.0196853488101,67.4093446372085,177.014316960365,18.9558171867898,83.0432097870376,270.046008663956,63.021470133064,8.11602028806866,5.09159946219976,6408.91375920055,877.45272993386,609.506738226265,22.5767948404731,51.4025428290341,125.935426499708,24.3652807566672,444.702055274257,29.9361485857237,53.6467629992593,10.2473781060904,80.8416486763628,7.00131832262929,25.1583445613181,7.05578158766464,7.38598832389152,0.825787651461451,4.97187174783361
"lpl2_a_DN64_c0_g1_i3",1.08494746475157,0,2.21920001573648,4.98212992168,30.1134995635238,14.3445695278313,2.902013725486,3.23378643492097,8.81726013000661,752.906497663887,19.0211923558725,23.3042815404192,5.78528718919611,3.87581036750282,17.7611173089491,7.02006302363786,143.922918740278,8.85424409453752,6.23247104751343,7.76679094795209,33.446447233538,0,6.05329748412897,59.609930507178,24.1472848159474,6.76023154063138,1.66419255460194
"lpl2_a_DN48_c0_g1_i2",0,0,0,1.85446798447753,0,0,0,0,0,220.11243889517,3.84003570013455,8.59943461938153,1.54846132919653,0,4.45037168570511,0.646446192872695,0,0,0,0,8.36296321756468,0,0,0,13.5019168566252,8.92959421924167,0
"lpl2_a_DN48_c0_g1_i4",0,0,0,0,0.705329585970956,0,2.91536412272706,3.24469332148379,0,252.45211060171,13.5837865592806,19.6892950469794,4.66544059886228,0.665026966282904,5.3549096744071,1.31245224164874,4.64480632312181,1.49406257295696,0,2.56497158102619,0,0,0,0,0,1.93232075544324,0
"lpl2_a_DN24_c0_g1_i2",3.26099441092449,0,0,11.1473958802063,0,2.86077518120835,4.06922197453271,0,0,1100.15560506975,7.66215157109199,38.0682949480396,3.86759958911373,5.87243241172661,12.4540420287644,0.644372729262746,43.6513708528098,11.8563087544565,0,5.16112914469648,44.6008496479378,0,0,0,43.0657602079984,22.6557166574421,0
"lpl2_a_DN24_c1_g1_i1",0,0,0,0,0,0,0,0,0,18.4341418358931,0,0,0,0,0,0,2.37205785286746,0,0,0,0,0,0,0,0.696194926777684,0.270799561079348,0
"lpl2_a_DN65_c0_g1_i1",0,0,0,0,0,0,0.580005607267802,0.808027409477718,2.20723279722971,1050.72256010618,1.89638558440475,33.0993301910189,3.85222369613652,0,22.1849300420115,0,20.5104902602757,4.41896187188647,1.03964523149479,0,8.36110047275844,0,1.00916813228645,0,0.179262649491788,0.565067507227732,0.832557490098617
"lpl2_a_DN65_c0_g2_i2",0,0,4.4587925847569,1.56160833414999,1.43840058355183,2.87328870884167,3.47943394157551,0.807921751642194,0.735988188038131,830.583922204608,7.57980463457918,11.0316582923237,2.69574203945303,5.14001641313198,10.6467779280812,2.53959598141085,13.665325247331,4.41691621929207,3.11961176874776,0,13.9349441594201,0,1.00923903061369,1.01073994458794,7.53318809146751,3.67574362655233,1.66534544019611
"lpl2_a_DN49_c0_g2_i1",0,0,2.21977181353402,0.311435850491918,0.717112361916735,0,0,0.808417196075313,0.734840171883194,522.802956319051,3.8034293990381,9.81196981184102,0.771306405376832,1.93731726801074,3.55203834832316,1.91400500814159,6.85229896396414,1.47551572707275,0,0,2.78719233150732,0,1.00890313262828,1.01036061254283,1.96786122974606,1.69041930634334,0
"lpl2_a_DN49_c0_g3_i2",0,0,0,0,0.716591784931339,0,0,0.808540342620937,0,540.939853768663,5.71023214538504,18.4002637173386,5.01526779350356,1.29318862363491,8.88203412946165,2.55512477044816,13.7144348277081,4.42895641883388,0,0,8.36172167407373,0,0,1.01026490377422,0.357560878110189,0.562968540841542,0
"lpl2_a_DN72_c0_g1_i1",0,0,0,0,0.694545280010124,2.83134790824764,0,0,0,418.950502789331,0,7.41086723122116,12.9124188410709,1.35683025684602,5.36138067452823,0.669126675734802,0,0,0,5.10911791776462,0,0,0,10.0929731644277,0.868933269055797,4.86802277812931,0.828026310307792
"lpl2_a_DN67_c0_g1_i1",2.17532158496994,0,15.3611211123369,6.4908721368278,33.4443950653137,5.71625096244219,10.4690228946127,4.04858612200547,3.65887440765928,1035.07949635709,67.1975583423342,39.3114013980866,14.7101191223202,3.27319022420055,17.8012918903014,3.87843361538858,131.195156457505,14.8410051768024,6.21574175696043,7.73353260796095,39.0271349599935,0,13.1037235106332,62.5778808315117,25.5834243891439,8.3718748288305,0
"lpl2_a_DN60_c0_g1_i1",0,0,2.20441178448869,0.620030653645457,0,0,0,1.61841270520425,2.93195534492521,187.716486227805,1.91268887372991,11.0493105894044,1.54613247459022,1.30220692542374,1.77850936046376,0.643056328397581,11.4734748129133,1.4806984016459,1.03708912553211,0,0,0,1.00834960850619,0,0.178149885833589,0.280116232961633,0
"lpl2_a_DN60_c0_g2_i1",0,0,0,1.86635147241687,0,0,0.580574347163271,0,0,287.358614529035,7.61845530142503,11.0413550211932,3.08709286539305,1.94153334518588,5.3300435779917,0.639334532438819,6.86070509303658,1.47688802027207,0,0,0,0,2.0175158370417,2.02039373773259,4.82485333007087,1.40652862770152,0
"lpl2_a_DN53_c0_g1_i2",1.0937415820205,0,0,0,1.39930518633087,2.83639143131166,0.585206970392888,0.813176604962862,0,95.1126985749549,0,3.69680762808956,0.78051626830709,0,1.78806281904808,0.66429492034481,2.34740395515601,1.5038807089551,0,0,2.78840365708811,0,1.00576852133077,11.0881675200397,0.174955874668661,0,0.827545170666694
"lpl2_a_DN69_c0_g1_i3",2.16814520124648,0,2.22722056894855,4.36970386739,1.43745786827018,0,2.90005832899059,5.65623668382934,0.735729469303568,1501.65641821867,41.7223981485641,42.9068812536849,6.16367082532421,3.85942036170246,15.085923197703,4.44917284583591,61.5337467203085,7.36514328945972,0,0,30.6573979281996,0,2.01832764676734,0,35.8513296542497,13.5609923987123,1.66510098900441
"lpl2_a_DN29_c0_g1_i3",3.25257528919489,0,0,1.24808452938488,4.31095121088875,2.87189030397461,1.74019488944571,3.23236050155315,1.47119849926,909.961373050766,17.0751514552152,23.2939404873701,7.70583049301387,4.50524914903102,9.76245181632496,8.90326447095463,20.5179267732834,4.42017821871321,2.07902236212199,0,11.1482387123218,0,2.01825172300682,13.1379566613072,14.157103766456,9.60179103439037,0
"lpl2_a_DN29_c1_g1_i1",1.08543292744808,0,0,1.55486534003444,0,0,1.16123907237305,0,0,224.448023971535,3.81054495182895,4.90755953164705,1.54375815970632,1.29499472390945,0.88841558884153,0,0,4.43159842525575,0,0,5.57458442530168,0,1.00872482516229,0,2.85845343055905,2.53087313397945,0
"lpl2_a_DN29_c1_g2_i1",0,0,0,0,0,0,0.580390861566058,1.6168681589011,0,235.877724993479,7.60778747417159,8.58565402789876,0.771343839246677,3.8753093320534,7.99232535430829,4.46675840346461,9.13729651428784,1.47562570707845,0,0,2.78719899935205,0,0,0,0.178880576894656,0.56340395093169,0
"lpl2_a_DN56_c0_g1_i6",3.25093530973202,0,6.69344083431248,1.24992976329823,5.7566343052892,2.87403584901799,2.31928153616962,29.8897677372751,1.47239204297753,1260.79122945814,13.2561105657134,33.0912571635508,16.9402998916734,10.2706056768252,26.6127041950244,6.97773847631622,45.5274250230479,19.132418538462,4.16024994823309,0,19.5086512267588,0.792331972055989,4.03719695508982,10.1080802498249,5.20393429147965,7.35627284323333,0.832770761930783
"lpl2_a_DN9_c0_g1_i1",16.3646817737487,13.4916798263567,82.2042162853942,7.34846688964164,21.1423167592843,28.4446131309271,32.0779266142449,40.5673609520539,24.0207338388929,14683.464790044,1161.73822611994,1081.90952129586,413.827069373157,121.199118887482,283.002269246484,160.979354994984,973.978993390304,553.188289064202,31.9965324667791,7.69138792883215,86.4084746024986,2.33644926185123,20.1357133496582,25.202006897197,22.0131586119748,51.2917302910783,26.523411263899
"lpl2_a_DN9_c0_g1_i2",0,0,0,0,0,0,0,0,0,117.260479235058,0,7.37391517724965,0,0,0,0,0,0,0,0,0,0,0,0,0.532033742624386,0,0
"lpl2_a_DN82_c0_g1_i3",4.33409905262882,0,2.23225307630639,1.250335873677,1.43963725618345,0,4.05836561822836,2.42332368983103,2.94530873255006,1207.47511144458,34.0732800160289,35.5399379454429,8.85371655284408,3.20770733652317,12.4180119741676,6.97386140054306,43.2368752914396,8.82814767125041,2.08036707114268,0,19.5084784503627,0.792549101962135,3.02801142157464,12.1302107550106,17.4114316684024,9.62369447914041,0.832832569013266
"lpl2_a_DN82_c1_g1_i1",2.17083486017056,0,0,0.310986160459445,0,0,0,0,0,228.374468899287,3.81034318699688,11.041908845619,0,0.647448406197281,0.888404107608391,1.27918233357743,4.5748810805845,0,0,0,8.36186834412851,0,0,0,3.5732043820548,1.40611534085591,0
"lpl2_a_DN82_c1_g2_i1",0,0,0,0,1.41988504191073,0,0,2.43028753435072,0,67.5981550975625,0,7.37438858135542,0,0,2.67201543457655,0,6.92085959895437,0,0,0,0,0,0,0,0,0.278270460677107,0
"lpl2_a_DN6_c0_g1_i3",0,0,2.22847110986867,0,1.43799980453696,8.61868017052271,0,1.61593881427027,1.47175646059353,1975.2221767111,39.8075497554588,150.774945575604,0.770316935979774,0,29.2811052271607,5.08156104999756,9.11272127918737,8.83567666930809,2.07953803793529,0,5.57401811729795,0,0,4.04281540792126,1.79316996319515,2.26121770804618,0
"lpl2_a_DN6_c0_g1_i6",0,0,0,0.312248717067589,4.31416997830151,2.87294948216307,1.73983301157263,0,2.94357532756399,3035.19984968269,39.8056232073826,113.99960892758,3.46635922425162,5.14215867725786,33.7172335237605,1.27030619999717,70.620835633445,19.1433991400592,0,0,0,0,0,4.04283590462609,0.179323327078572,0.282666015042297,0.832628166809012
"lpl2_a_DN83_c0_g1_i5",0,0,0,0.622028021684675,0,0,0,0,1.4685834598502,244.098879112596,0,19.6296815738862,0,0,0,0,29.7340325936478,0,0,0,0,0,3.02622203604106,0,0,0,0
"lpl2_a_DN83_c0_g1_i6",0,0,2.21306878638057,0.93245092879306,2.14696157972755,0,0.580701997382566,0.808761826688021,0,293.529767112792,19.0647625953112,0,0,3.2404086416909,7.99697204273034,0.640191711229427,9.15480250400529,5.91107361678475,1.0380620171407,0,0,0,3.02599273396262,12.1210958297959,4.99999674964006,2.81030014346807,0
"lpl2_a_DN99_c0_g2_i2",1.08343268531746,0,8.93239874452989,0.625323292679039,1.44000349697172,5.74973572569624,0,8.07730933247528,2.20928247036997,4063.53391593464,54.8787692173173,50.2433882375867,4.61875560056793,1.28251535905486,10.6431904060145,1.26743612395745,102.377452064801,7.35538820202714,2.08055215828559,5.19011990464171,19.508345270792,0,1.00936607658155,2.02176726706141,3.23172109816696,1.41569404914828,0
"lpl2_a_DN98_c0_g1_i2",0,0,4.39955388828799,0.309585033204625,0.712751092418426,0,0,0,0,269.16893287274,7.66417841138488,14.7367699384402,3.09440187850629,1.30547950541035,3.55852459929618,0.644607036799624,27.5751440555867,0,0,0,2.7875649407529,0,0,0,0.177923572890492,0,0
"lpl2_a_DN98_c0_g1_i4",0,0,0,0.30985111237526,0,0,0,0.809297145380695,0.732773995321718,316.350470381132,7.65587115774976,9.82271852471103,0.773270055180953,1.30345347076495,2.66819517657791,0.643647044072364,6.88778314540819,1.48130027899471,0,7.74461745365742,0,0,0,2.01932790399448,5.34190578379292,1.39964623072719,0
"lpl2_a_DN0_c0_g1_i1",11.934546983211,0,6.65728821685551,1.55686766669603,1.43393098104177,8.60660730718188,5.22367034637401,4.04225977595536,2.20427766852558,1800.74973684615,47.5548201613151,76.0460563954084,15.8133614127415,5.81403635490001,35.5225711481578,4.4675494919514,125.650904495078,19.1846485173818,2.07746726663262,0,22.2976483180521,0.789958354128034,1.00887923542567,2.02066731184438,10.9106881650805,7.88663017638996,0
"lpl2_a_DN0_c0_g1_i4",0,0,0,0,0,0,0,0,0,80.5891868613262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lpl2_a_DN19_c0_g1_i2",0,0,2.22049451888695,0.623004961504836,2.86907760280126,0,0.580339595368197,4.85028010339066,0.734926696489742,467.654246813858,20.9132422001751,8.58507623477658,5.7841800385759,3.22762500672526,10.6554132379726,3.18883492234643,13.7016340501068,14.7527367663527,1.03888879231051,0,5.57435517143407,0,0,19.1973985130476,6.62046455154348,5.91806620590545,0
"lpl2_a_DN13_c0_g1_i14",3.25046361610199,13.6483911936773,33.4888836754281,39.076886346696,14.3978399312708,0,0,8.07757084797232,8.83640851893246,2218.99199917051,81.3871362186406,60.0489324783071,18.4764002947008,30.1471032156101,41.6877536912637,15.2131068793887,70.5372879763185,44.1373687031821,3.12066186368563,10.3793494609374,91.9682901990163,8.7187722023934,7.06544118344637,16.173824308919,42.9042353051128,18.117470931956,8.32851499049907
